"loss","RandomValue","id","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f13","f778"
14,0.61,69683,130,7,0.42,1800,4,8563,6801,6505,129.09,129.94,12,46
5,0.65,88019,129,8,0.51,1800,4,77014,4409,3037,126.75,128.43,12,107
13,0.33,69134,126,10,0.41,1300,16,14234,4912,3071,124.50,125.86,7,513
4,0.79,92168,121,9,0.69,2000,3,79004,7091,6871,119.43,120.53,10,22
7,0.06,33993,125,10,0.23,1100,4,6901,7538,2757,123.04,124.86,13,40
10,0.73,5671,124,4,3.124397e-03,1800,4,81679,666,2585,124.51,124.45,9,46
18,0.98,42599,142,9,0.69,4600,10,6075,3426,5465,146.88,142.99,15,34
3,0.44,39655,152,8,0.87,3500,1,79281,2595,3005,153.50,152.22,16,37
1,0.61,62400,139,9,0.75,1100,16,86349,6645,3836,136.81,138.86,8,513
6,0.89,32371,140,10,0.67,1800,7,78920,561,1286,136.96,139.34,15,52
3,0.35,20910,132,6,0.97,1300,7,83607,329,1213,130.34,131.96,9,2
11,0.05,63441,159,9,0.18,3500,7,78520,77,681,154.96,158.76,10,44
1,0.85,84674,130,8,0.65,1500,4,13689,7700,3605,128.19,129.54,10,80
6,0.12,8661,126,1,0.11,1800,4,2102,3557,3510,125.63,125.98,11,2
1,4.60326671600342e-04,21617,131,10,0.89,1100,7,7399,6750,1028,130.28,130.87,12,16
2,0.27,20408,124,9,0.64,1500,4,11255,6942,3076,123.63,123.90,6,7
7,0.99,70561,125,9,0.38,1600,3,2494,7184,3639,127.00,125.40,11,16
16,0.66,68925,154,2,0.93,3600,4,75930,2543,818,154.25,154.11,11,32
2,0.84,83825,123,9,0.22,2000,3,1078,4877,2540,122.94,123.02,6,22
7,0.64,2711,117,8,0.55,1500,3,79004,6073,5594,118.97,117.11,12,37
10,0.39,58463,121,10,0.62,1800,16,77826,4259,287,124.08,122.04,13,1079
5,0.18,39279,135,8,0.60,2200,7,81149,7222,2848,132.53,134.36,5,104
8,0.36,92958,128,7,0.27,1100,4,76973,5132,1475,131.97,129.18,12,54
10,0.06,55549,131,10,0.95,1100,16,76973,4584,1597,128.39,130.47,4,393
2,0.42,83730,121,9,0.25,1800,4,79202,174,4368,125.00,121.80,14,104
4,0.39,37288,152,8,0.93,4600,1,11415,971,576,155.50,152.62,7,44
100,0.03,10401,125,9,0.20,1100,3,83570,56,6405,127.70,125.99,7,19
10,0.41,80766,127,8,0.38,2200,4,1078,4318,3458,125.07,126.69,12,30
3,0.55,56713,158,8,0.78,3500,13,81447,1058,656,156.50,157.62,10,83
2,0.74,66212,154,8,0.24,3700,3,12290,7604,5870,151.32,153.51,11,4
4,0.04,31616,129,4,0.48,3500,4,13689,7089,3415,129.24,129.24,8,2
12,0.42,20128,123,10,0.78,1300,4,83607,2298,1206,124.43,123.22,13,7
7,0.62,35220,126,10,0.86,1300,16,12421,4007,657,124.69,125.76,11,1083
1,0.47,76415,130,9,0.92,1100,4,76957,6885,6587,127.97,129.67,7,6
4,0.26,99024,139,6,0.61,2000,4,13689,7848,2817,136.08,138.82,14,21
4,0.83,3060,125,8,0.62,1500,7,79649,1255,1421,125.30,124.95,8,21
18,0.49,28583,138,9,0.93,2600,16,79884,2843,1488,136.57,137.97,12,393
3,0.85,96310,135,9,0.81,2200,10,82122,1740,717,129.86,133.49,8,46
3,0.40,7174,123,10,0.36,1800,16,75019,678,899,122.18,122.79,9,393
1,0.77,3124,121,9,0.84,2600,4,8563,7231,4289,122.13,121.30,11,23
5,0.81,86820,116,10,0.77,2700,3,75237,221,643,118.13,116.43,11,6
17,0.73,21122,120,8,0.85,1300,4,10845,829,2136,124.71,121.18,9,31
3,0.52,78770,122,9,0.59,2200,3,2494,6762,3686,122.21,121.75,9,6
6,0.41,80025,129,8,0.71,2200,7,78935,5007,1839,129.00,129.00,14,36
6,0.13,104789,133,10,0.03,1900,15,12780,8148,958,132.17,133.00,11,513
4,0.26,10307,135,7,0.76,2300,4,9290,7664,2270,131.57,134.25,7,13
1,0.69,43238,152,8,0.11,4400,7,75930,1179,6317,153.00,152.20,14,87
3,0.86,79351,124,8,0.99,2200,4,79202,150,4332,124.00,124.00,9,52
3,0.22,75156,126,4,0.36,1800,4,13700,5009,3664,125.53,125.97,5,2
3,0.96,36613,130,8,0.62,1500,7,84857,818,608,123.29,128.56,9,10
4,0.95,62177,158,9,0.53,3100,16,2456,173,1527,147.31,155.50,11,513
1,0.27,77840,163,10,1.809386e-03,4400,4,12290,98,468,161.19,162.59,9,32
1,0.64,13981,134,8,0.68,1100,7,14234,3638,1761,131.87,134.07,9,2
1,0.93,50200,131,10,0.49,2100,16,81425,2122,137,129.85,130.97,4,513
4,0.53,48112,152,9,0.63,3700,13,79281,2689,3108,151.25,151.97,9,57
2,0.27,104549,145,8,0.06,5100,3,13918,782,208,150.63,145.94,7,67
2,0.60,97779,130,10,0.62,3600,10,79884,566,1750,129.25,130.35,9,12
14,0.41,42779,127,10,0.23,1500,15,78935,3532,3155,127.25,126.93,10,394
5,0.31,66043,135,7,0.61,6200,2,76035,301,3940,137.75,135.72,7,27
2,0.59,10085,126,9,0.98,2000,4,14332,1797,365,125.60,125.90,9,22
3,0.99,18185,153,8,0.94,5300,3,14002,4680,3688,154.58,153.91,9,84
2,0.51,61992,155,9,0.08,3600,4,12290,7544,2205,156.76,155.43,9,26
4,0.47,87056,126,8,0.81,1600,4,76957,7031,6772,128.02,126.43,6,23
1,0.93,80086,129,8,0.04,1800,4,3659,4195,4073,128.63,128.97,12,38
4,0.73,25070,120,9,0.03,1300,4,1078,5284,1679,123.00,120.60,11,52
3,0.26,49308,137,9,0.24,3500,16,14522,6490,1221,135.41,136.68,8,394
3,0.52,30228,129,10,0.64,1600,7,7399,6846,901,126.75,128.19,14,6
6,0.13,82819,153,9,0.91,4800,4,80502,69,1203,152.43,152.81,12,9
4,0.37,99002,126,2,9.567025e-03,1500,4,83607,3070,1964,125.50,126.06,10,21
2,0.86,6237,133,8,0.45,1300,16,113,1198,1012,131.00,132.60,11,1079
1,0.43,90681,129,9,0.88,1300,3,3659,7897,11093,128.88,128.99,6,5
5,0.55,76822,128,9,0.56,1100,15,14448,3814,309,125.10,127.26,9,394
3,0.89,16944,135,8,0.36,3100,4,13203,1666,2134,131.38,134.23,7,54
3,0.18,57160,159,8,0.91,5500,10,13499,2860,1148,157.67,159.21,8,87
3,0.13,47081,122,9,0.05,2900,16,83482,7310,1011,123.00,122.13,10,1083
16,0.73,618,128,8,0.99,1800,4,3793,5511,9497,124.12,126.86,9,21
4,0.77,10647,127,8,0.55,3200,4,13203,1607,2109,127.76,127.25,7,15
33,0.55,76098,141,8,0.61,3600,3,78712,58,880,146.11,142.37,11,25
3,0.20,39465,139,10,0.96,2300,10,78935,223,3325,129.42,136.69,12,40
8,0.23,60507,114,9,0.79,1800,16,83247,58,1207,117.53,114.56,6,393
9,0.37,83758,120,8,0.97,2200,4,11255,4385,5002,124.50,120.83,13,21
1,0.76,46568,162,7,0.46,5400,13,11611,2365,731,161.10,162.22,6,18
10,0.83,64383,166,8,0.06,7000,13,78238,1820,3278,156.49,163.98,6,25
1,0.81,35617,165,8,0.24,4500,3,9482,7530,5378,160.00,163.93,7,26
8,0.44,70746,127,10,0.43,3500,4,78935,7127,464,125.13,126.58,15,47
3,0.33,8645,160,8,0.50,5400,1,9482,7316,5219,157.38,159.16,13,83
6,0.01,88652,114,10,0.50,2000,4,84938,408,1242,116.52,114.58,14,104
3,0.83,67945,157,8,0.99,3700,4,78446,120,222,157.53,157.37,7,27
6,0.99,9964,140,6,0.41,1800,4,2517,7007,2279,132.92,138.50,6,52
18,0.05,98273,118,7,0.84,3600,4,2456,5719,908,119.79,118.47,11,107
14,0.97,25334,159,9,0.39,2200,4,79884,211,1104,144.87,156.19,12,54
12,0.87,38758,159,8,0.78,4800,3,83050,5213,3937,156.80,158.63,13,83
9,0.37,55983,130,10,0.83,1600,16,76957,6665,6400,127.55,129.18,12,513
7,0.69,94740,118,8,0.70,3100,4,13689,3833,3662,123.88,119.20,7,40
4,0.93,4346,123,10,0.48,1300,4,14522,426,1022,125.36,123.88,11,22
3,0.60,12377,133,8,0.01,1300,4,79202,6824,4397,130.25,132.69,7,85
2,0.59,81951,130,6,0.95,1100,4,79244,1552,9683,127.79,129.61,9,6
5,0.06,32628,123,7,0.60,1800,3,83607,8271,1307,126.12,123.07,9,38
2,0.01,29845,120,8,0.03,2000,10,3793,3394,10257,121.28,119.72,7,22
14,0.98,84018,143,8,0.41,3600,1,80153,111,870,150.63,144.75,6,83
6,0.86,53437,149,8,0.17,3500,4,82470,5081,743,152.38,149.50,11,3
12,0.29,40600,125,8,0.01,1300,10,82768,3505,252,123.66,124.58,4,10
5,0.45,38312,117,7,0.44,2600,4,78,4854,1290,119.52,117.41,12,15
6,0.58,26073,131,10,0.56,1800,16,76973,8641,1242,128.00,130.32,14,1079
8,0.50,76539,119,9,0.92,1300,10,11699,558,4101,121.91,119.45,14,37
16,0.27,9322,146,8,0.30,4400,3,76652,1636,201,148.61,146.23,14,24
16,0.07,99800,127,6,0.61,1300,4,8563,8978,2453,124.88,126.28,26,21
8,0.29,21791,130,10,0.46,2700,7,81452,7118,1137,131.58,130.51,10,6
4,0.94,76120,156,9,0.97,5500,3,81451,82,45,153.89,155.44,10,25
2,0.50,45666,150,7,0.69,4600,10,14447,4813,3502,149.13,149.75,11,36
3,0.95,73607,152,8,0.85,4800,3,12290,3655,134,153.22,152.06,4,20
27,0.15,34889,160,7,0.61,5400,2,77393,2357,1080,158.37,159.43,14,4
9,0.09,88176,129,10,0.55,1800,4,76973,42,2896,128.53,128.83,13,52
1,0.07,95549,124,10,0.49,1500,7,81166,939,1703,123.50,123.93,11,10
2,0.41,61376,158,8,0.88,5400,7,77061,2910,2152,157.91,158.18,7,73
19,0.54,17428,126,9,0.63,1300,4,13699,1780,2523,128.35,126.69,11,80
1,0.92,17233,124,4,0.57,1600,3,10845,5229,1638,125.00,124.20,8,54
1,0.91,31377,133,8,0.64,2900,4,79371,3970,3069,127.19,131.46,11,13
7,0.19,70992,160,8,0.04,5200,3,76035,237,1839,155.05,159.24,9,18
5,0.52,92778,130,9,0.88,2200,4,83746,4127,1230,124.76,128.52,5,6
3,0.25,90214,159,8,0.90,4500,3,6075,3667,143,156.76,158.32,14,25
10,0.34,97215,133,9,0.33,1500,7,842,6515,10002,128.63,131.79,9,10
5,0.92,24399,124,10,0.05,2200,17,79782,2805,1959,122.69,123.62,15,1083
6,0.53,17516,128,8,0.38,1300,4,2456,1319,1598,127.99,127.89,11,107
2,0.87,95970,126,10,0.13,1800,4,77825,7147,9972,124.50,125.69,7,22
7,0.80,98126,119,7,0.38,1300,4,76957,3339,6988,123.64,120.09,7,37
8,0.82,56655,129,9,0.89,1800,15,3793,1608,558,127.88,128.73,6,394
17,0.22,92737,162,9,0.31,5300,1,14002,425,2522,154.89,160.89,14,41
11,0.85,94297,133,9,0.02,1600,4,14629,13,542,131.75,133.34,6,85
2,0.90,99122,132,10,0.51,2200,3,12622,382,7020,128.98,131.37,11,47
1,0.64,51972,159,6,0.47,3600,7,7891,4875,3590,156.50,158.82,9,36
19,0.65,39246,120,9,0.98,1500,7,79582,4424,2893,122.25,120.40,10,104
4,0.12,894,150,9,0.25,3500,2,81409,975,659,150.22,149.87,9,87
2,0.66,39067,128,8,5.245086e-03,1300,16,13689,7213,2577,127.00,128.22,4,393
5,0.89,101428,133,6,0.89,1300,4,83554,3918,728,128.19,131.93,10,2
7,0.62,89840,133,6,0.89,4800,4,12780,7978,3929,131.34,132.37,10,2
2,0.31,92891,139,8,0.92,2300,4,14213,5122,4968,134.86,138.51,5,23
8,0.02,76886,161,8,0.41,3900,2,75880,1216,920,156.54,159.88,11,14
3,0.25,13826,127,8,0.06,2300,4,78252,3884,2844,125.66,126.57,7,13
4,0.37,15553,130,6,0.85,1300,4,76957,1299,5847,127.67,129.33,15,22
7,0.79,90008,122,8,0.64,1100,4,81149,615,4182,123.63,122.30,9,47
2,0.66,73272,154,8,0.55,4500,3,77030,3017,515,155.49,154.11,14,41
1,0.33,2237,128,9,0.64,2000,4,14234,7072,643,127.43,127.73,9,47
6,0.41,67994,159,10,0.68,4700,3,77061,2,1,157.18,158.77,8,39
11,0.05,44135,132,8,0.79,2200,16,78935,3601,1647,131.63,131.93,10,1083
4,0.94,87200,118,10,0.39,1500,4,8417,5679,4664,119.38,118.04,7,104
12,0.58,26950,121,10,0.73,1500,7,78252,4031,2599,122.22,121.17,12,19
7,0.73,56640,124,7,0.26,1900,17,2572,6567,1633,122.88,123.51,7,513
3,0.25,97573,127,8,0.89,1100,4,1131,6801,400,127.44,127.31,6,17
8,0.21,66312,151,6,0.39,5300,3,11611,2532,1500,155.30,152.34,11,36
6,0.48,14974,140,9,0.54,1800,17,14234,4167,1290,135.32,139.32,14,1079
1,0.12,103335,156,8,0.98,3900,3,11723,151,1129,157.05,156.34,9,35
1,0.02,60443,160,6,0.60,5300,10,80120,2280,2242,159.21,159.81,4,37
8,0.32,101565,124,10,0.06,2200,16,85793,8410,6537,123.00,123.94,10,393
2,0.06,14334,165,7,0.31,5400,2,80120,1431,841,160.85,164.51,7,41
2,0.85,53373,128,9,0.05,3500,16,80421,2026,3832,128.85,128.30,9,1079
8,0.62,105098,164,8,0.64,4300,4,80502,4244,2339,161.42,163.52,12,35
4,0.39,39361,130,9,0.28,1300,16,11255,2111,3650,130.25,130.17,11,1079
7,0.55,77933,120,7,0.29,1300,7,627,177,6348,120.36,119.90,12,2
8,0.57,4079,121,10,0.81,1300,15,6901,4002,59,120.42,121.01,11,394
3,0.17,73514,131,8,0.37,2700,3,1131,1897,1431,126.37,129.79,5,6
5,0.81,81347,126,8,0.88,2400,4,9290,8087,2380,127.13,126.35,8,21
8,0.32,20989,125,10,0.56,1800,7,79371,1158,701,123.06,124.60,10,3
1,0.43,26512,127,9,0.70,1300,16,77014,7011,168,127.07,127.41,10,1079
5,0.31,68080,125,9,0.88,1800,16,78252,4436,2549,122.18,124.22,7,393
6,0.50,65508,126,10,0.39,1500,16,75506,3938,290,126.75,126.27,13,393
11,0.14,19319,123,9,0.27,1100,4,78223,7291,7558,122.75,122.97,14,15
12,0.47,41496,129,8,0.72,1300,10,78935,4724,3337,129.00,129.00,15,15
18,0.97,11998,124,10,0.62,2500,4,82642,59,1048,129.61,125.49,9,104
2,0.48,96858,126,10,0.96,2000,4,13689,604,1311,126.44,126.20,13,104
4,0.59,84670,128,9,0.54,1500,4,86027,7699,5892,125.57,127.33,7,80
2,0.25,47350,159,8,0.75,3700,13,84827,2244,694,155.75,158.10,10,14
3,0.48,32749,120,9,0.14,1300,15,9290,860,1541,124.62,120.91,8,393
3,0.55,90488,138,9,0.09,1600,3,2494,2853,1416,133.14,137.16,10,6
4,0.76,1316,111,6,0.42,1100,3,79115,1995,5557,116.77,112.62,7,6
2,0.80,28722,117,10,0.10,1900,10,76957,283,6104,119.63,117.66,14,6
2,0.90,38229,159,8,0.96,4700,4,79631,154,541,153.21,158.10,6,18
69,0.39,76454,116,10,0.57,2700,3,13641,6513,1610,118.50,116.26,12,6
17,0.24,50613,157,7,0.54,3700,7,78581,5323,2363,154.50,156.50,16,24
2,0.67,57410,124,7,0.60,1300,16,11699,4599,4027,123.63,123.58,6,394
4,0.57,46317,159,8,0.96,5300,4,11933,5276,1593,157.19,158.61,11,83
16,0.74,84377,123,7,0.78,1500,4,76957,3183,6722,123.26,123.19,9,107
1,0.30,31324,133,8,0.33,1100,4,82231,1603,1999,131.50,132.78,13,13
7,0.40,100990,118,9,0.67,1300,3,13641,1268,2443,120.55,118.17,6,19
5,0.98,81685,127,10,0.96,2700,4,76831,2736,2461,121.74,125.74,16,37
1,0.01,62778,155,9,0.70,5400,4,10590,5216,3758,150.69,154.64,12,8
2,0.31,63995,130,6,0.42,2400,16,13699,7929,3384,130.58,130.12,9,1079
11,0.12,22539,124,6,0.31,1300,7,11184,4093,6018,122.86,123.91,20,49
1,0.78,73543,126,10,0.99,1300,16,79244,182,2186,125.70,125.89,9,394
2,0.98,4454,126,10,0.17,1500,16,78149,812,2759,125.25,125.73,14,393
18,0.52,34812,120,9,0.50,1100,16,1078,8290,1736,122.36,120.41,12,513
11,0.44,85674,131,6,0.09,1500,4,78935,5068,1869,126.58,129.77,15,17
18,0.21,99869,133,7,0.73,2400,4,84020,2114,8961,127.50,131.68,15,21
3,0.81,6767,130,9,0.60,3100,4,7458,6008,2774,125.38,129.53,14,21
4,0.95,46762,128,10,0.33,1500,16,78252,4272,2605,127.53,127.98,14,394
2,0.61,45781,152,8,0.10,5300,10,76136,1371,579,152.69,151.97,10,84
22,0.57,91318,122,8,0.95,3600,4,79015,697,4086,127.18,123.28,7,19
1,0.36,23121,166,8,0.86,4500,3,77061,3360,1971,164.35,165.94,4,61
3,0.62,102655,131,8,0.17,1800,3,82231,1870,2637,126.46,130.20,9,37
4,0.89,93079,129,8,0.17,1900,4,2494,7988,3813,128.63,128.84,6,6
3,0.13,101602,122,7,0.99,1300,4,842,9899,10107,121.25,121.17,11,47
1,0.67,37838,131,9,0.04,1300,16,13689,7200,2567,126.00,130.16,13,1083
2,0.98,14131,111,9,0.57,1100,4,79244,342,8871,112.50,110.92,4,40
2,0.23,65022,133,9,0.54,4000,4,75703,234,309,134.37,133.04,6,20
11,0.17,44503,162,8,0.76,5500,7,6075,3450,157,162.37,162.37,12,27
4,0.72,9267,136,7,0.19,2200,4,2277,6782,2600,131.00,134.76,9,46
37,0.64,87191,119,10,0.27,2300,4,14694,235,409,118.95,118.78,16,40
3,0.09,103842,118,10,0.64,2000,3,78252,2009,2735,122.03,118.64,4,40
4,0.29,7328,161,8,0.98,3600,2,76059,1800,1881,161.75,161.48,8,25
2,0.45,80280,157,8,0.76,3500,7,83733,350,244,154.03,155.87,6,84
4,0.32,59582,132,8,0.75,2200,16,14213,5493,2734,131.81,131.92,6,393
18,0.65,16232,158,8,0.17,5000,3,75930,156,1282,160.10,158.49,13,67
7,0.06,56286,125,10,0.69,1300,16,82379,2230,1934,127.36,125.58,9,394
15,0.05,87505,135,7,0.29,2200,4,14025,7348,2257,130.95,133.98,12,54
29,0.04,3746,115,10,0.35,1100,4,80385,523,1059,117.44,115.25,15,8
16,0.16,12503,128,9,0.41,1500,10,13699,6138,5116,127.58,128.07,14,8
28,0.76,75546,141,8,0.93,4400,3,78802,1424,356,144.38,141.45,10,24
6,0.46,56766,155,8,0.40,4800,13,76788,5013,4154,151.63,154.18,7,90
4,0.57,12962,126,9,0.02,1300,7,82384,1629,2691,127.17,126.29,6,7
2,0.61,65334,162,7,0.45,4300,4,80135,2764,6589,158.69,161.54,6,14
4,0.52,71768,126,7,0.26,1300,16,78224,7995,2113,126.79,126.44,10,1079
2,0.09,53018,128,6,0.47,1500,16,12780,3731,258,126.65,127.47,6,1079
20,0.15,51664,121,10,0.94,1500,16,14213,5407,801,123.55,121.73,13,393
8,0.59,23327,153,8,0.24,5000,1,82608,1455,2272,153.21,153.00,9,20
5,0.62,49243,146,9,0.13,4400,10,80695,4234,188,142.56,144.96,9,44
1,0.94,40657,124,10,0.02,1500,16,79004,2973,6294,123.95,124.01,14,394
18,0.45,51833,150,7,0.26,3500,4,7891,2909,3964,150.96,150.18,13,30
4,0.45,102937,130,8,0.39,1500,16,13689,7777,618,128.25,129.52,7,1079
29,0.07,24346,121,10,0.83,3500,10,82384,1075,1184,123.01,121.95,15,49
2,0.76,86197,154,9,0.29,4400,4,7903,8170,606,156.35,154.88,12,101
20,0.72,49910,154,7,0.58,5300,13,11415,1372,448,153.89,154.18,10,34
22,0.68,10548,160,7,0.81,3900,4,79293,3003,1566,156.00,159.09,11,35
3,0.46,105219,129,10,0.39,1500,4,80421,5344,6172,126.35,128.07,13,19
8,0.62,55432,123,10,0.13,3600,16,2102,485,1606,125.24,123.48,10,513
9,0.32,97178,158,8,0.81,3900,4,81227,1401,344,155.55,157.11,12,4
2,0.56,104714,121,9,0.58,1100,4,14629,640,1975,121.74,121.23,8,54
100,4.72694635391235e-03,36266,129,3,0.04,2000,4,2277,6212,4713,129.85,129.37,14,38
7,0.68,30101,121,7,0.30,2600,16,1078,4158,3234,119.75,120.59,10,1079
2,0.37,15614,130,9,0.56,1100,4,85793,72,1707,129.55,130.26,11,36
9,0.05,69226,151,6,0.87,5500,10,9482,7992,5762,152.87,151.70,17,32
7,0.89,69141,124,10,0.24,1900,16,79202,2265,350,126.45,124.57,12,513
3,0.16,78567,120,9,0.42,2600,4,8563,8704,2942,124.50,120.90,10,93
2,0.71,38195,163,7,0.42,5400,4,75880,1125,117,159.83,162.09,6,18
12,0.93,61952,148,7,0.28,3500,2,76025,3242,3680,150.13,148.40,13,16
4,0.87,13161,124,9,0.16,2200,7,77826,40,2996,127.61,125.51,12,46
11,0.67,88821,127,3,0.39,1500,4,393,4100,6389,125.91,126.86,16,2
1,0.11,75951,128,9,0.33,2200,4,10845,8042,4960,127.57,127.89,14,21
23,0.17,67343,156,9,0.30,3500,3,13341,2244,3947,155.00,156.13,12,83
3,0.04,96120,132,10,0.61,1100,7,84882,4451,6577,131.37,132.19,6,22
2,0.68,9610,137,10,0.49,1100,3,76957,68,5721,129.16,135.44,13,6
2,0.74,98914,155,9,0.82,3500,4,77393,47,601,146.51,152.84,8,101
3,0.61,88482,151,9,0.98,4400,7,741,225,1495,146.11,149.38,12,57
2,0.99,7367,133,8,0.20,1800,3,83479,6114,2262,130.00,132.48,8,15
3,0.28,304,125,9,0.07,2200,3,81293,1024,2878,124.29,124.49,9,6
4,0.84,103661,130,9,0.39,2200,4,13689,270,408,127.16,129.40,8,93
5,0.82,94422,112,8,0.69,1300,4,86027,2500,6017,113.74,111.99,7,13
8,0.06,92127,132,9,0.71,2600,4,9290,8253,2538,129.52,131.52,6,7
3,0.24,66511,162,8,0.11,3500,4,13937,7610,228,157.35,160.94,7,90
1,0.71,85472,152,9,0.02,3500,1,9482,8163,789,157.61,153.35,13,84
3,0.25,992,134,10,0.65,2200,3,82642,1212,744,130.20,133.35,12,7
10,0.96,45293,161,8,0.48,4400,10,81409,405,791,157.19,160.79,12,57
46,0.23,95564,131,8,0.97,2400,16,78935,55,1353,129.77,131.01,10,1079
8,0.86,26887,135,10,0.45,1800,10,80421,2387,1484,134.28,135.06,15,5
51,0.61,36392,129,9,0.26,1300,4,78223,4165,7741,123.59,127.86,18,47
5,0.60,86378,125,9,5.97316e-04,2100,4,14629,1709,353,126.25,125.37,8,19
3,0.37,12826,126,8,0.45,1800,4,81629,1573,3400,126.30,126.67,7,3
5,0.54,105005,126,3,0.04,1600,4,13641,4557,9087,126.75,126.03,8,54
3,0.55,85278,121,9,0.46,2900,3,13689,231,2550,127.24,121.33,6,22
11,0.14,8623,150,7,4.574659e-03,4800,1,9482,160,5218,151.70,150.16,9,83
8,0.97,104801,129,6,0.84,3100,4,393,4554,5157,129.31,128.95,13,107
1,0.36,80696,130,8,0.96,2700,16,78920,7650,3585,125.67,128.99,7,513
30,0.49,56591,146,8,0.77,5300,13,75895,1366,304,150.22,147.03,10,37
9,0.34,86958,120,7,0.25,1800,4,14522,3933,2576,123.42,120.55,7,23
1,0.55,65970,140,8,0.44,3600,16,12780,7732,1992,133.00,138.63,9,513
14,0.31,75003,130,7,0.34,2300,4,79202,6455,3741,128.75,129.63,13,40
3,0.81,91493,127,8,0.45,2300,4,12421,2347,849,126.69,126.93,5,13
3,0.14,11413,125,8,0.81,1800,4,77826,3544,2980,126.69,125.62,8,80
15,0.13,67524,159,9,0.44,4800,4,76669,4389,2207,156.93,158.91,8,20
2,0.92,42343,147,8,0.41,3900,10,75002,3110,1427,148.03,147.50,8,4
10,0.22,70238,166,7,0.02,6100,4,83050,619,4252,162.50,165.38,7,90
15,0.47,67624,127,9,0.33,2600,4,13700,102,1024,124.57,126.38,18,15
7,0.71,62682,162,7,0.03,4600,10,83160,766,100,157.55,161.04,5,90
2,0.73,72401,126,7,0.30,1100,17,78252,6417,1071,125.94,125.98,5,393
2,0.40,55309,151,9,0.46,5300,10,81644,249,2015,155.47,152.17,12,16
3,0.34,8345,124,2,0.90,2600,4,3659,5599,3569,125.00,124.20,9,2
4,0.06,23829,129,9,0.51,1600,10,81149,8590,1742,130.02,129.45,12,6
2,0.99,96159,139,9,0.06,2000,7,76831,2937,2530,135.09,138.37,8,22
22,0.90,76564,127,9,0.06,1500,10,81149,3108,2934,126.72,127.14,16,37
1,0.19,41318,132,8,0.77,1900,17,2277,6509,8142,130.57,131.79,5,513
4,0.72,30211,120,9,0.50,2700,7,81224,4310,1671,125.47,121.16,11,6
2,0.64,46036,155,2,0.39,4400,10,7891,4817,3508,158.10,155.84,4,36
2,0.28,13752,134,8,0.34,2600,4,7458,919,2841,130.80,133.77,7,2
8,0.41,77008,126,6,0.75,4100,4,393,4349,6293,126.23,125.70,16,13
20,0.30,11619,121,9,0.71,1300,16,3793,30,9758,121.81,120.95,10,1079
3,0.45,58093,123,10,0.06,1100,16,77014,6216,9422,123.25,122.93,12,513
5,0.47,74965,130,9,0.70,1500,16,12780,6499,2736,127.50,129.42,13,393
2,0.22,37772,129,9,0.34,1500,7,11255,6908,3220,129.00,129.00,9,7
1,0.94,101092,131,8,0.26,2200,4,81679,5226,3097,131.15,131.46,6,54
1,0.53,99615,133,8,0.15,1300,3,81149,2979,3122,130.25,132.33,5,23
2,0.46,48288,125,10,0.17,1800,16,13641,3640,1180,131.75,127.33,12,394
9,0.75,34123,162,7,0.05,3500,1,76635,2258,1247,159.75,161.69,12,83
3,0.11,51524,154,1,0.67,3600,2,14002,4953,4058,155.25,154.45,10,12
12,0.03,88012,122,6,0.16,2300,4,76957,286,6791,122.29,121.78,11,107
3,0.17,64296,129,10,0.73,2600,16,6901,4640,6573,127.28,128.85,13,1079
19,0.31,104473,146,8,0.29,5000,2,76530,148,309,147.88,146.26,11,20
8,0.64,7259,140,6,0.19,2000,4,9290,6940,363,135.62,139.28,12,107
2,0.04,16144,138,10,0.81,2200,4,12622,1771,3660,134.25,137.18,12,47
2,0.56,5134,129,8,0.59,1600,3,76831,3920,2629,127.44,128.77,5,16
28,0.04,14176,131,9,0.59,1300,7,82642,7,2104,126.75,130.35,11,52
3,0.95,47387,140,7,0.55,5400,7,81266,1219,1417,142.40,140.15,6,54
4,0.87,9085,125,9,0.89,2200,3,2456,8379,109,125.93,125.54,7,3
4,0.08,91744,130,9,7.633752e-03,1100,4,11255,8011,4961,126.15,128.98,8,93
3,0.70,87019,129,8,0.85,2600,16,78252,4600,3237,126.00,128.28,7,1079
3,0.58,100386,153,9,0.96,2600,4,76973,110,2539,143.62,151.60,8,93
7,0.44,78386,163,7,0.38,3500,3,80502,596,2223,156.98,161.72,10,61
13,0.26,7451,130,4,0.26,1300,4,3793,6729,9647,129.02,129.64,9,52
1,0.74,100508,136,8,0.11,3000,4,76872,8384,2691,139.50,137.02,8,10
2,0.96,46468,149,9,0.23,4500,3,10590,4998,3587,155.09,150.32,10,30
5,0.02,98147,124,8,0.47,1100,4,2102,4114,8226,125.32,124.49,7,37
13,0.62,98018,138,7,0.58,1500,4,1721,22,6985,135.26,137.58,16,2
3,0.66,56813,130,10,0.24,1800,16,83530,6670,147,128.90,129.93,12,393
5,0.43,97855,122,9,0.55,1100,4,83479,122,1138,122.95,122.20,10,80
22,0.15,97620,126,10,0.04,1300,3,80224,3835,1947,122.35,125.40,7,19
5,0.82,30967,121,6,0.18,1300,4,78935,4585,2081,123.50,121.66,18,2
27,0.56,66096,159,10,0.58,5300,4,2017,11,4,164.75,160.23,9,36
4,0.51,29907,142,8,0.99,5700,2,84827,393,385,143.79,141.90,11,44
